Region,Country,Industry,Category,Subcategory,ProductId,Lowest Level,2019,2020,2021,2022,2023,2024
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Men's Underwear,723191,yes,153.7783611297,133.5581511468,142.9016816316,125.4883158217,169.6336171281,162.22373556349999
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,119.3375536862,73.0661183084,82.0467002335,71.3772755145,92.351702885,85.0076028563
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,38.4987507023,21.0575151629,24.2141447109,22.2776318479,29.6796113064,27.5891562691
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,23.3349575683,12.8363513762,14.5058555106,13.3548033302,18.0639858521,16.7706972074
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,42.9826754157,26.4149124977,29.2039408734,23.6693147601,32.6033321656,29.6645670852
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,25.1568660622,14.9978987871,15.9428077388,17.0936130001,24.8852742693,22.3457467921
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Dresses,723115,yes,560.1018946273,317.3417465264,382.8700588785,333.6854176389,488.0994784733,457.9346620995
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,372.8066529813,166.2037482888,197.6395546675,175.2998588242,232.3646696553,215.9829926463
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,36.8996058271,22.6360125078,25.6388269486,22.2762936912,29.0262512222,27.8327813286
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Leggings,723126,yes,21.884890932,16.8963494599,19.7846781175,18.5749524075,26.5132258673,24.6661239794
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,291.6291859954,107.3143900008,127.2997887639,120.8261780659,165.8048088249,152.4733300603
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,378.4052425867,248.3674748541,275.8689245035,247.7623793789,334.9375443613,304.74717594
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Skirts,723116,yes,146.0686326451,94.2703306735,103.7468602112,97.519503757,133.8172549645,136.9583437772
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Suits,723176,yes,313.004609438,143.1135477279,154.5568911346,138.8029744525,169.9669490871,152.9818759965
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Tops,723172,yes,317.5856522591,182.788535822,214.0322620604,190.370178975,264.9571125522,246.2192888703
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,106.3715089046,41.1693637189,54.4392214656,32.9480929456,44.5662785221,41.4243620624
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,56.8571548706,32.6960009381,36.6177418383,34.3879494971,47.8590494,44.9536271845
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Women's Underwear,723122,yes,276.16336332,217.1694082704,230.9616588404,202.1325758961,267.4692925227,253.8521017923
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,50.2276640471,30.0927279513,30.3954932903,20.3961836032,21.9969035249,19.7997910291
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,169.5374538374,131.6965340173,132.7912912072,110.0285920868,131.5839152713,129.2141218478
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Footwear,Children's Footwear,723184,yes,73.5566107319,39.7334232643,45.7466148175,40.7080633376,49.8837023188,47.210142877
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Footwear,Men's Footwear,723182,yes,1329.1270225039,747.5783033392,852.7916108082,763.4049851573,1084.3028010203,1050.3343091463
Asia Pacific,"Hong Kong, China",Apparel and Footwear,Footwear,Women's Footwear,723183,yes,2002.7148410649,1163.4802420886,1327.2257926006,1128.0928159781,1581.2529221935,1526.8950338636
Asia Pacific,India,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,1691.5594211272,1247.6078141435,1327.8629800872,1538.896197516,1653.1768317971,1732.2762278672
Asia Pacific,India,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,5471.3207446357,3962.5001847627,4221.5426677684,4783.2546618554,5034.338494581,5198.1352321375
Asia Pacific,India,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,3083.7977558695,2257.6767361202,2407.6310607677,2722.5709516386,2855.1773461283,2937.1442041933
Asia Pacific,India,Apparel and Footwear,Apparel,Belts,723127,yes,354.7831485788,188.1667638603,199.07189188,238.4092395508,261.1684326473,283.3365134527
Asia Pacific,India,Apparel and Footwear,Apparel,Gloves,723131,yes,1.6603883492,0.853214644,0.9044477113,1.0998249981,1.2110630903,1.2983291871
Asia Pacific,India,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,14.4507982094,8.1034081354,8.589994315,10.0384943695,11.0633053381,11.8996702273
Asia Pacific,India,Apparel and Footwear,Apparel,Scarves,723130,yes,73.1248380696,44.4344920921,47.2294450485,53.1760232719,55.9371545367,59.1167410546
Asia Pacific,India,Apparel and Footwear,Apparel,Ties,723128,yes,150.931595554,76.2702330142,79.8634441552,91.4119626926,98.667554576,106.0038901371
Asia Pacific,India,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,966.6166120969,657.6240648067,692.7340301631,786.4664171691,838.171125028,899.1290385915
Asia Pacific,India,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,1016.9548652053,684.6245294094,722.8690799515,831.9935473662,890.6286985882,959.6630906566
Asia Pacific,India,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,646.3320014477,433.7231672714,458.4056310464,567.5638214353,602.1912474764,638.4956098253
Asia Pacific,India,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,258.4434613954,156.1205736997,166.4455153934,190.1369339752,204.2567748391,214.420751558
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,1004.7312069284,644.8718506093,688.2561055439,810.5401050888,889.1439270587,935.0901345225
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,57.6347209835,38.6575723164,40.3979001958,45.6065834642,45.7559447116,44.5299487786
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,8525.4427723751,5396.3945458998,5742.5031610231,6734.2606431187,7087.7571831067,7311.5812044316
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,7221.2682840209,4929.7182428637,5192.9115246494,5890.6863496178,6194.3263198094,6354.3712105173
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Suits,723169,yes,578.1732171018,294.1745076396,310.6077076881,372.9847721275,415.5101970316,448.5124491109
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Tops,723165,yes,5951.1082852678,4633.6999148349,4809.2499883792,5418.5101648883,5661.9116474312,5775.6917772207
Asia Pacific,India,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,643.7510845027,336.1743109018,358.1512003089,416.9508998758,450.6767373574,471.8089551249
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,102.2676143682,47.7175935041,50.1290349412,60.6095412537,66.946206866,68.4837284394
Asia Pacific,India,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,2261.7361885286,1795.6274360235,1894.2270246338,2031.93479769,2078.9765180878,2098.8710618796
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,798.1695678523,647.9023578354,684.5885288478,709.3332327897,719.0414067397,715.601028027
Asia Pacific,India,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,283.1724280801,195.4416365166,206.5638948475,225.9369244647,246.136861453,256.6524410841
Asia Pacific,India,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,247.7389310995,167.8492170768,178.2633376966,203.6201661617,218.7412911466,229.2073850892
Asia Pacific,India,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,419.5526210261,283.1160952361,301.8398105791,376.8275851176,403.7413550263,424.2181956988
Asia Pacific,India,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,64.7147726564,39.3945546098,41.7600834685,47.9624298223,51.9327503578,54.7654466578
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,60.342257998,37.7763636411,40.0447248365,46.2437680333,48.4523624281,49.6578765007
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,434.6235553953,281.9948265944,296.2456292474,343.7157690598,378.0242909883,408.0491929821
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,34.6681131517,23.6218086473,24.860488367,27.0406261179,27.4363068201,27.3575427155
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,438.0493984527,309.0056397348,327.8544411357,381.1270360039,425.6629856834,465.5816267698
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,858.479134037,552.6553031002,583.5277780149,653.2954472689,714.1768000953,763.3832514245
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,276.5312044532,189.7168034525,200.3147788422,222.6126062966,238.5120380294,251.0653069756
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,116.0027816523,79.301915329,83.8978254216,93.5749510219,99.6382871569,104.214975603
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Suits,723176,yes,89.4172858156,46.2251165715,48.4644080964,60.3457118095,67.2259579418,72.8870923415
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Tops,723172,yes,5119.0561261567,4015.6073306789,4241.4552744781,4700.0721429711,4991.2750549663,5215.7631026142
Asia Pacific,India,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,11815.2983640519,6174.5188943194,6582.8670434795,7785.7771089069,8275.5305272722,8576.4590394395
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,36.3987031665,16.9151904756,17.6091238857,21.9838583223,23.9909444993,25.7127830091
Asia Pacific,India,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,3392.6042447059,2704.895804441,2867.316961044,3128.1720163956,3301.2591372167,3405.5094771251
Asia Pacific,India,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,229.6293210178,128.2497214445,134.2429749388,159.490838396,172.4368338279,179.3673121513
Asia Pacific,India,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,734.256036599,446.034801734,471.799718088,558.7208340642,611.6876664091,638.6136403042
Asia Pacific,India,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,1647.6666504233,1001.2087913012,1043.1397174245,1221.1439509654,1282.932962079,1336.9512122263
Asia Pacific,India,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,6654.5109432847,4174.0700298715,4375.4812173961,5015.499871515,5202.8211855103,5332.2694485421
Asia Pacific,India,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,4380.2676921239,2767.6713799747,2933.862028083,3423.5051080718,3583.7708231438,3772.3903970498
Asia Pacific,Japan,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,1076.7842491171,921.9233625593,926.505835171,942.526132893,963.0788706898,987.5674040616
Asia Pacific,Japan,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,2203.442882766,1993.8149116556,1940.6529834872,1947.133910375,1903.0481002248,1966.2595448846
Asia Pacific,Japan,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,2492.3049999866,2240.3674135185,2203.4901304615,2211.493756141,2161.4224727217,2233.6422394598
Asia Pacific,Japan,Apparel and Footwear,Apparel,Belts,723127,yes,454.2163935822,368.3344801887,368.4473029124,380.3180324065,372.1858717985,365.7966703764
Asia Pacific,Japan,Apparel and Footwear,Apparel,Gloves,723131,yes,327.724442377,307.2197572455,309.3679788723,319.8785681149,299.9051291762,303.0673351095
Asia Pacific,Japan,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,958.8204713215,763.0249413033,752.7312725237,808.561663878,870.8226349202,885.0391566158
Asia Pacific,Japan,Apparel and Footwear,Apparel,Scarves,723130,yes,701.9662341575,485.8725968713,490.0838520158,485.8393783651,463.0306554821,490.2054142054
Asia Pacific,Japan,Apparel and Footwear,Apparel,Ties,723128,yes,556.3046659712,319.2737686696,316.4288127204,354.4082132032,339.3827985628,301.7571927517
Asia Pacific,Japan,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,173.7750433454,940.7679774236,903.9972929345,506.0734363876,260.3186480506,162.1506726452
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,324.5258573151,282.444356355,289.9317438013,298.3393792136,293.837965155,300.5694757246
Asia Pacific,Japan,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,306.4810629724,285.3357614565,284.7781405016,296.7871488121,288.1419319348,305.2924474962
Asia Pacific,Japan,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,420.3823212925,375.1342878667,374.4886411047,378.3698816684,367.1283754217,385.2568805203
Asia Pacific,Japan,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,1336.6875431916,1106.9305247537,1102.5349827998,1133.001097455,1100.5460838542,1176.0971969189
Asia Pacific,Japan,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,358.6923466105,287.2556946594,285.9663830889,311.8358926143,303.5374303267,335.4880527768
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,1298.7085431245,1011.2462422808,1010.3405580756,1089.0236739637,1041.588188591,1070.3091287735
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,619.7541143827,507.4041411543,507.2119282217,538.992794205,515.5154489307,527.1685026613
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,1934.806899398,1567.8116335517,1581.3146239143,1721.8973731628,1684.9121156009,1735.1315806254
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,2437.8865891884,2050.6425838398,2055.4390078936,2216.7153191366,2156.2223109583,2356.0717330936
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Suits,723169,yes,1829.9387387926,1327.9881375376,1293.6178560121,1454.437686709,1502.3498783569,1603.0464579457
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Tops,723165,yes,2546.3108383946,1991.9117584863,1913.8094977566,2141.0873527098,2074.5722123621,2161.6536968783
Asia Pacific,Japan,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,384.1454827844,258.4411697752,274.1595935963,293.322374463,289.8623927174,322.8135579694
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,83.1852964006,58.2055324222,55.3879742667,59.5253334772,62.0860534705,63.9869260904
Asia Pacific,Japan,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,1471.6977254672,1319.3212856232,1313.3674221673,1368.3673214797,1407.8789143884,1438.1329074425
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,752.2247896544,649.3229385295,621.0552813483,661.7265112808,716.0129436873,753.5348770772
Asia Pacific,Japan,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,299.2470936026,272.5934854506,275.1348998183,291.6495302233,284.9896967434,295.0208988698
Asia Pacific,Japan,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,365.3568500667,318.2382211155,321.7485024536,322.634656043,316.0170935829,327.3345997391
Asia Pacific,Japan,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,715.6144340425,618.7001561677,624.51448813,632.0228268109,621.0790704938,643.4489618204
Asia Pacific,Japan,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,341.5873751275,278.8423132936,281.4895927979,290.9706417563,288.2146301146,298.1232077814
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,2148.548078481,1591.9812539914,1517.091708731,1689.1159616433,1653.9797901725,1696.6134434308
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,1808.1630404912,1430.4617490177,1413.1791598065,1482.5615689905,1365.1527784977,1404.6756338107
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,1025.6627168451,875.6380827455,869.2014811634,941.1330962699,883.2794440866,918.9829907133
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,2208.2110087619,1954.6034425989,1959.3676038796,1927.4874474007,1889.2592759497,1984.7812444167
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,2897.3132335317,2344.1246621624,2363.963592042,2637.5505894179,2615.6331705709,2931.912409457
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,1824.2575427994,1519.8724230074,1537.4069009456,1624.5880338999,1592.2099982307,1653.9606072352
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,1507.692920257,1093.9803037753,1028.5298555239,1173.9551671122,1149.0803996048,1212.4742000077
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Suits,723176,yes,810.3571985415,591.1570409713,573.597290445,664.9960357524,650.3903695264,674.5486869977
Asia Pacific,Japan,Apparel and Footwear,Apparel,Women's Tops,723172,yes,2792.4929414032,2276.219335779,2315.9770953051,2593.5005740102,2538.296120272,2683.5309146627
